. - Down,. - Up,5 - Down,5 - Up,a - Down,a - Up,e - Down,e - Up,i - Down,i - Up,l - Down,n - Down,n - Up,o - Down,o - Up,r - Down,r - Up,t - Down,t - Up,t - i Down,i - e Down,e - 5 Down,5 - r Down,r - o Down,o - a Down,a - n Down,n - l Down,. - t Up,t - i Up,i - e Up,e - 5 Up,5 - r Up,r - o Up,o - a Up,a - n Up
2.00E-05,0.127893925,0.815954924,0.89594698,1.399950027,1.511878967,0.55230689,0.687868834,0.375821829,0.471753836,1.687960863,1.479977846,1.599866867,1.247932911,1.418424845,1.071887016,1.191779852,0.231921911,0.304432869,0.143899918,0.176485062,0.263648033,0.255932093,0.176045895,0.152017117,0.080027819,0.207983017,0.176538944,0.167320967,0.216114998,0.208078146,0.295832872,0.226644993,0.093454123,0.0879879
2.69E-05,0.103811026,1.096012115,1.191629171,1.648005009,1.762730122,0.791819096,0.935919046,0.456032991,0.567916155,1.927977085,1.743952036,1.863384008,1.514031172,1.687911987,1.383979082,1.487895012,0.25585103,0.31994915,0.200181961,0.335786104,0.30419302,0.287966967,0.13005209,0.133973837,0.095947027,0.184025049,0.216138124,0.247967005,0.368002892,0.255710125,0.296265841,0.200016975,0.074818134,0.100653887
1.91E-05,0.12598896,1.575926065,1.67997694,2.232001066,2.370190144,1.057399988,1.168051004,0.432038069,0.558704138,2.536185026,2.344208002,2.448014021,2.128152132,2.25612402,1.871556997,1.991917133,0.258569956,0.341536045,0.173468113,0.625361919,0.518526077,0.295630932,0.256595135,0.103848934,0.112206936,0.191977024,0.215547085,0.217168093,0.609346867,0.511925936,0.311940193,0.264206886,0.114066124,0.077823877
2.12E-05,0.120169163,0.928293228,1.012452126,1.464362144,1.57698822,0.63254714,0.767956018,0.376287222,0.514279127,1.72193408,1.552415133,1.640319109,1.328759193,1.478275061,1.178952217,1.280339003,0.224270105,0.288175106,0.152017117,0.256259918,0.295746088,0.250658989,0.149806976,0.135602951,0.088052988,0.169518948,0.168005943,0.226104021,0.253676891,0.244496107,0.267886877,0.197936058,0.09871316,0.063330889
2.10E-05,0.119935989,1.319990873,1.415917873,1.967857838,2.089162827,0.769202948,0.911967039,0.569516897,0.687803984,2.248011827,2.08296299,2.167896032,1.831851006,1.999619961,1.599964857,1.735625029,0.400061846,0.487947941,0.169455051,0.19968605,0.550787926,0.279973984,0.231886148,0.136006832,0.115105152,0.165048838,0.368011951,0.199856043,0.224163055,0.503950834,0.319707155,0.263994932,0.089542866,0.078733206
2.19E-05,0.136475801,1.687736988,1.791774988,2.378115892,2.543754816,1.272473812,1.431806803,0.343774796,0.46871686,2.687994003,2.496109009,2.599753857,2.203210831,2.372929811,2.056059837,2.198491812,0.203404903,0.287969828,0.140369892,0.928699017,0.415263176,0.368322849,0.147150993,0.174905062,0.117993116,0.191884995,0.151494026,0.180747032,0.963089943,0.359968185,0.406716824,0.174438,0.170825005,0.055999041
2.00E-05,0.124339104,0.98845005,1.055958986,2.218352079,2.36779809,0.360002995,0.495882988,0.248078108,0.323997021,2.439620972,2.263875961,2.391548157,2.03563714,2.207752943,1.903687,2.023666143,0.103942156,0.199630976,0.144135952,0.111924887,0.628447056,0.91523695,0.13195014,0.182714939,0.045523882,0.17574501,0.075291872,0.124366045,0.171885967,0.560075998,0.967707157,0.1840868,0.160045147,0.023750067
2.10E-05,0.136044025,0.8961339,0.969217062,1.389338017,1.536016941,0.608028889,0.674792051,0.374285936,0.496011972,1.664109945,1.50505209,1.605493069,1.224112034,1.415724993,1.106961012,1.191862106,0.208141088,0.279882908,0.166144848,0.233742952,0.288105011,0.210827112,0.117151022,0.165225983,0.115714073,0.159057856,0.143838882,0.216129065,0.178780079,0.294425011,0.222645044,0.223862886,0.120291948,0.069476128
2.10E-05,0.127890825,0.767971992,0.885933876,1.647940874,1.767839909,0.399996042,0.551851988,0.319811821,0.439894915,1.950351,1.784734964,1.871855021,1.135515928,1.303491831,1.002859831,1.111889839,0.159936905,0.239953995,0.159874916,0.080184221,0.36797595,0.234887838,0.132656097,0.512424946,0.13679409,0.165616035,0.112063169,0.19994092,0.111957073,0.334081888,0.225955963,0.191601992,0.464348078,0.104015112
2.00E-05,0.132963181,0.5745821,0.678441048,1.213704109,1.330529213,0.318607092,0.502307177,0.214582205,0.299233198,1.49437499,1.350389004,1.462815046,1.078516006,1.215862989,0.838533163,0.974487066,0.102590084,0.183528185,0.111992121,0.104024887,0.255975008,0.263951063,0.239982843,0.135188103,0.136684895,0.143985987,0.050565004,0.115705013,0.203073978,0.176133871,0.296046019,0.241375923,0.114666224,0.132285833
1.88E-05,0.120174885,0.776046038,0.864380836,1.384489059,1.520376921,0.472463846,0.616400003,0.384243011,0.493828058,1.696509838,1.541564941,1.632387877,1.192066908,1.342022896,1.025315046,1.152372837,0.216521978,0.28845191,0.167721033,0.088220835,0.303582191,0.249269009,0.166751862,0.192422152,0.157075882,0.154944897,0.168277025,0.205376148,0.122571945,0.247980833,0.287992001,0.189650059,0.178354025,0.112010956
2.10E-05,0.143860102,0.752038956,0.879914045,1.527960062,1.633446932,0.534453154,0.679932117,0.400036097,0.512021065,1.855946064,1.66395998,1.751748085,1.335963011,1.498564005,1.031949043,1.143876076,0.263996124,0.343861103,0.136039972,0.134417057,0.217585802,0.279910088,0.304013968,0.191997051,0.135999918,0.191986084,0.200001001,0.168159962,0.167911053,0.199981928,0.26396203,0.354687929,0.134882927,0.118301153
3.10E-05,0.130429983,0.735846996,0.831786871,1.687906981,1.799481869,0.503891945,0.631798983,0.368017912,0.439776897,2.007874012,1.859508038,1.927461863,1.159330845,1.310914993,0.967864037,1.071725845,0.199906826,0.296280861,0.168111086,0.135874033,0.231955051,0.23201704,0.191466808,0.528576136,0.171601057,0.148365974,0.165850878,0.143496037,0.192022085,0.199987888,0.239938974,0.239189148,0.488566875,0.127979994
2.10E-05,0.122941971,0.763025045,0.85891819,1.331320047,1.513041973,0.435006142,0.615005016,0.349477053,0.41901207,1.65900898,1.499003172,1.570895195,1.15481019,1.314850092,0.979045153,1.114660025,0.171059132,0.258934021,0.178417921,0.085529089,0.328018904,0.216020107,0.175765038,0.176509857,0.167683125,0.160005808,0.13599205,0.160078049,0.195992947,0.243913174,0.255741835,0.200190067,0.198191881,0.057853222
1.91E-05,0.088345051,0.704439163,0.793106079,1.232134104,1.360323191,0.378235102,0.536369085,0.261505127,0.320324183,1.528376102,1.375675201,1.458063126,1.059005976,1.216310024,0.926742077,1.024321079,0.136133194,0.216334105,0.125371933,0.116729975,0.326204062,0.222302914,0.132263899,0.173128128,0.143541098,0.152700901,0.127989054,0.103990078,0.216044903,0.256736994,0.231215,0.191988945,0.144013166,0.097739935
2.10E-05,0.111752033,0.792023897,0.895869017,1.407783031,1.511631012,0.477086067,0.583753109,0.391994953,0.479814053,1.727945089,1.535985947,1.639843941,1.225893974,1.359904051,1.02415204,1.143903017,0.224052906,0.311677933,0.167942047,0.085091114,0.31493783,0.232128143,0.201741934,0.181889057,0.128202915,0.191959143,0.1999259,0.16813612,0.103939056,0.312115908,0.248034,0.216001034,0.151726961,0.128212929
2.00E-05,0.117124081,0.831255913,0.916970968,1.546477079,1.685066938,0.614645004,0.725202084,0.333197117,0.432039022,1.845818996,1.695368052,1.748680115,1.405179977,1.548697948,1.045243979,1.141102076,0.173058987,0.253057003,0.16013813,0.281447887,0.216610909,0.213988066,0.359935999,0.141297102,0.148890972,0.150450945,0.135932922,0.178982019,0.293163061,0.191768885,0.224131107,0.407595873,0.13636899,0.063613176
